date,open,high,low,close,volume
2024-03-26,3008.9276027359115,3036.0053661107827,2963.3506287871023,2999.6779974489423,1302512
2024-03-27,3025.8841379762725,3025.8841379762725,2985.7515987629586,2988.2217646305085,814576
2024-03-28,3009.172576381746,3009.172576381746,2932.4473013310862,2940.1245692530274,1186478
2024-03-29,2949.1534840927634,2949.1534840927634,2887.5277324000385,2917.2502398305605,934064
2024-04-01,2918.3303333207978,2973.8462754064963,2775.616131616631,2874.7312035115633,1140164
2024-04-02,2861.8991298111805,2961.6986394316395,2858.771621936877,2910.2351306842584,1067955
2024-04-03,2902.3133811383595,3025.4405056563796,2902.3133811383595,2989.1336526005352,1502090
2024-04-04,2966.3480642393424,3089.136368482549,2956.2890739451846,3022.7127212138666,1034855
2024-04-05,3020.7062309134644,3020.7062309134644,2882.2004674834516,2947.892535301851,1451536
2024-04-08,2949.9016874721583,3004.4732345308025,2926.3782658185596,2965.425750174681,877668
2024-04-09,2970.0380880828284,2970.0380880828284,2922.5566428338593,2929.524886342976,1065126
2024-04-10,2943.417775439194,2943.417775439194,2907.7989419094624,2922.617301460368,770615
2024-04-11,2930.2632339301304,2930.2632339301304,2833.042136846879,2873.9302063049317,1203649
2024-04-12,2878.922214453561,2988.82624928137,2878.922214453561,2958.2352234739824,1566952
2024-04-15,2952.411235573856,2952.411235573856,2862.1409506749856,2871.479672458692,1592537
2024-04-16,2858.0480812165274,2980.8925932807565,2858.0480812165274,2945.848606028217,1466692
2024-04-17,2938.552040982802,3084.0796825284147,2938.552040982802,3031.3764376699296,1558179
2024-04-18,3021.739617249413,3021.739617249413,2992.278337280618,3006.6546806493284,945409
2024-04-19,3011.7873283198373,3011.7873283198373,2911.9105411203604,2949.292650367356,1277539
2024-04-22,2945.6051592904223,3013.306865441563,2945.6051592904223,2986.2613473346064,1073418
2024-04-23,2959.4657922658844,2972.368690912449,2930.4785563308496,2951.4236236216493,1051756
2024-04-24,2946.039903709911,2946.039903709911,2754.2265861777155,2825.556806494939,2006929
2024-04-25,2808.867630549303,2811.939963065104,2763.934167319638,2787.9370651923714,1101811
2024-04-26,2790.4481994321404,2790.4481994321404,2733.775374791482,2755.3987144698826,1051911
2024-04-29,2747.942665857686,2873.616554117368,2739.8037544460517,2806.71015428171,1253191
2024-04-30,2820.269765548655,2822.2509475322463,2771.832569451972,2797.0417584921092,803306
2024-05-01,2805.192880395957,2897.6493643938857,2641.8113655853194,2769.7303649896025,994105
2024-05-02,2746.98726490723,2746.98726490723,2626.583949620759,2675.24592110759,1740794
2024-05-03,2676.794890988545,2816.4299569438604,2676.794890988545,2789.9318217607824,1958752
2024-05-06,2791.253734463084,2813.499805058609,2791.253734463084,2802.9902370479904,839864
2024-05-07,2805.271932187419,2805.271932187419,2654.771905422261,2693.622027103528,1893494
2024-05-08,2721.532542166949,2738.05444036078,2671.241669111821,2704.6480547363008,822331
2024-05-09,2702.98186043745,2702.98186043745,2658.579150755743,2667.315281934738,1116681
2024-05-10,2659.0409346760366,2668.7554651936944,2599.220582834326,2633.98802401401,1076914
2024-05-13,2630.6743582343192,2637.270519849915,2603.3558900066705,2620.3132049282926,855927
2024-05-14,2641.2688787798816,2673.411011537611,2637.6256001023353,2655.518305819973,1100086
