date,open,high,low,close,volume
2024-03-26,3553.6804031854613,3568.0695319697443,3499.0659876747945,3533.5677598222696,2080721
2024-03-27,3532.0982425060433,3536.5329371116804,3532.0982425060433,3534.4521594042244,1003913
2024-03-28,3530.291191898889,3568.138300989789,3476.2259700638533,3522.182135526821,1141296
2024-03-29,3533.1693955094534,3558.190174748897,3500.521099237298,3529.3556369930975,1079870
2024-04-01,3512.6901453708397,3559.3996846082114,3482.332979807026,3520.8663322076186,1095775
2024-04-02,3504.878534937001,3530.269778423269,3504.878534937001,3519.5223408814336,1009513
2024-04-03,3491.104542189352,3517.2962823148487,3455.4823004597024,3486.3892913872755,1395900
2024-04-04,3485.4040851943405,3600.911172678836,3374.7601121788184,3487.835642428827,1010917
2024-04-05,3505.9842131184014,3505.9842131184014,3370.823036297547,3429.3923186698366,1712593
2024-04-08,3441.7972835835026,3441.7972835835026,3432.1206994616286,3432.437451553154,1031042
2024-04-09,3436.4965640132973,3436.4965640132973,3370.7982600625146,3385.373037154477,1580982
2024-04-10,3378.0504483484765,3477.3158202927507,3378.0504483484765,3459.03249194711,1909536
2024-04-11,3463.9853917989226,3563.1146999216007,3463.9853917989226,3550.2914290586014,2101773
2024-04-12,3570.9946634271596,3570.9946634271596,3429.8549711587966,3443.1083397889133,2298194
2024-04-15,3461.0336086080974,3567.892280663123,3421.418104001858,3494.6551923324905,1625829
2024-04-16,3483.1156904079635,3483.1156904079635,3446.5399259934475,3453.721685098011,1494814
2024-04-17,3445.023226704447,3561.7129290811004,3445.023226704447,3513.668913198361,1725792
2024-04-18,3519.3495381720236,3538.939734454489,3397.2884662855113,3468.1141003700004,1548769
2024-04-19,3473.291515704005,3566.4348682019363,3473.291515704005,3543.5499420910523,1909249
2024-04-22,3560.9332524243796,3626.0650719096484,3560.9332524243796,3596.2648780437257,1621856
2024-04-23,3604.12148946185,3604.12148946185,3489.602665796566,3494.1041791199627,2220026
2024-04-24,3472.90889295552,3559.0052202202783,3472.90889295552,3518.7539291114713,1292512
2024-04-25,3528.075403618184,3664.4481636436303,3528.075403618184,3651.216413362865,2566307
2024-04-26,3654.3869298281516,3654.3869298281516,3530.263960775154,3566.0560163883247,1997879
2024-04-29,3579.907308829328,3579.907308829328,3414.8117499320433,3454.7381592544,2343254
2024-04-30,3482.3631568310575,3482.3631568310575,3440.7629710237948,3443.961526836546,1126255
2024-05-01,3450.6856025208585,3499.3895625921887,3450.6856025208585,3480.3158890419118,1440255
2024-05-02,3462.198951413261,3631.5901040621766,3448.832215174726,3540.2111596184513,1719617
2024-05-03,3526.7716500417387,3526.7716500417387,3507.9329159414024,3515.00382577826,1297444
2024-05-06,3540.4323904379967,3621.7061356680706,3524.7105712467524,3573.2083534574112,1692372
2024-05-07,3553.225842192135,3604.3839919511615,3407.4207936365774,3505.9023927938692,1802737
2024-05-08,3516.371798600249,3567.6071509681647,3516.371798600249,3567.3797702021043,1733244
2024-05-09,3546.5116642853286,3617.7567299916805,3464.5917527828537,3541.174241387267,1307116
2024-05-10,3504.288662664361,3666.605030608783,3504.288662664361,3605.8618739169697,1763851
2024-05-13,3628.0419343141007,3628.0419343141007,3489.6992554773583,3529.557623052655,1903724
2024-05-14,3520.9357532501854,3533.3870544161064,3469.2427970832346,3501.3149257496702,1335252
2024-05-15,3509.586371505678,3509.586371505678,3445.570949956476,3470.2926838221288,1372104
