date,open,high,low,close,volume
2024-03-26,876.5774057755054,879.2618841540866,874.7822459305884,877.0220650423374,2291660
2024-03-27,878.4914139181923,884.5840826502869,866.5819251491478,875.5830038997173,1767135
2024-03-28,878.4693399911858,878.4693399911858,866.4544019665723,869.3007481259547,2160432
2024-03-29,870.0242706423923,875.362570598011,860.9725858407271,868.167578219369,1743233
2024-04-01,870.7524521493542,897.9056173719262,865.2772909015235,881.5914541367248,2736600
2024-04-02,878.7766847278258,902.0063907540782,847.1479102281133,874.5771504910958,2216146
2024-04-03,874.510493397495,879.6989943056022,858.0747711407521,868.8868827231772,2112797
2024-04-04,868.2936680797313,902.5741683667487,868.2936680797313,894.5309759290118,3708953
2024-04-05,892.384379445282,892.384379445282,858.0710651698453,869.7891604408029,3635517
2024-04-08,869.3460624607646,869.3460624607646,857.689335353904,862.5916412399887,2238873
2024-04-09,865.0010910463716,881.9189228116632,865.0010910463716,873.9637303259707,2577649
2024-04-10,870.6667635115289,870.6667635115289,867.0632894927331,868.1400521759971,2123995
2024-04-11,868.2668718339962,873.0786264256044,852.1579156620356,862.61827104382,2102412
2024-04-12,861.8445142911886,861.8445142911886,822.3553672650737,840.9031314204486,3454888
2024-04-15,845.4446240183798,845.4446240183798,815.2810777383726,817.4779081551791,3649944
2024-04-16,822.3817790878657,847.509116345481,818.258015749704,832.8835660475925,2971929
2024-04-17,830.4791158899759,871.1735931701702,830.4791158899759,855.5180295886404,3548108
2024-04-18,859.7434794445214,872.2920110504888,848.3993029061901,860.3456569783394,2049083
2024-04-19,862.5916800801965,862.5916800801965,848.5810242244329,851.3485386524061,2394759
2024-04-22,848.4925644264719,848.4925644264719,814.9928826493576,831.2011152519282,3345503
2024-04-23,832.0435831967616,836.4730993734521,822.5430614682824,829.5080804208673,1795205
2024-04-24,826.7892440674015,852.6091891282613,815.291138156527,833.9501636423942,2028828
2024-04-25,832.4491920324144,832.4491920324144,806.4799735138225,808.5571290329272,3838839
2024-04-26,806.4574863821296,823.6214403235724,806.4574863821296,815.7998172492014,2281908
2024-04-29,818.3256069423308,818.3256069423308,802.3817202194406,810.2109244996483,2137337
2024-04-30,809.8008772004232,848.9861479261914,809.8008772004232,831.3301134855784,3471625
2024-05-01,827.8744698677644,859.4790595905451,820.5986487179505,840.0388541542478,2388289
2024-05-02,841.7191039929205,853.5478705847389,841.7191039929205,851.9251510580318,2645082
2024-05-03,855.6114401002703,865.0245302854006,834.1237598320272,849.5741450587138,1846469
2024-05-06,845.9021176308564,849.7048865286656,833.4987085297438,841.6017975292046,2318033
2024-05-07,836.358108496489,836.358108496489,822.2244031323487,829.1946734722424,2701791
2024-05-08,826.8969605586307,866.1141154499833,826.8969605586307,851.2985986971144,3512354
2024-05-09,851.8944733578625,875.7828390812086,847.8804778229423,861.8316584520754,2521012
2024-05-10,866.9331193431422,870.7174360511357,856.0068193549539,863.3621277030448,1776479
2024-05-13,862.8584170485664,874.8580560148359,849.3120516004731,862.0850538076545,1755678
2024-05-14,854.6895843642936,876.4171999902989,844.409943250424,860.4135716203615,1788260
2024-05-15,856.5873204086131,879.2915257037191,856.5873204086131,878.9310424160218,3157540
2024-05-16,880.0836697841081,918.7382736404719,880.0836697841081,903.5239984895925,3603503
2024-05-17,910.8149836474988,962.3606366090595,903.0779235737202,932.7192800913898,3901053
2024-05-20,934.6753532255713,934.6753532255713,895.3436628820319,901.6592269234037,4047234
2024-05-21,899.7115759034806,918.2248179522016,895.6923118116118,906.9585648819068,2065572
2024-05-22,900.7357667956238,900.7357667956238,870.918599484576,876.0193166318143,4106738
2024-05-23,877.3616272167981,881.7897062577301,866.745862057317,874.2677841575236,1792552
2024-05-24,876.3243510719849,897.8817906890904,872.8280630101191,885.3549268496048,2542584
2024-05-27,884.8067417869734,889.1142779398674,873.7277579487052,881.4210179442863,1966027
2024-05-28,880.2728028652414,880.8235957743647,879.0117319836819,879.9176638790233,1771724
2024-05-29,883.2711336192332,911.2406467403913,867.3429148176408,889.291780779016,2400732
2024-05-30,889.0870257347088,916.1990794027325,889.0870257347088,915.1892246069241,3681986
2024-05-31,920.2392079064573,920.2392079064573,903.1399439131894,909.4048882374877,2099556
2024-06-03,910.5696032429206,937.1472075861827,910.5696032429206,925.1590474825888,2866170
2024-06-04,925.7924437550133,925.7924437550133,893.8139507078067,905.2640570387213,3189076
2024-06-05,905.5917516393906,905.5917516393906,883.3498460367131,893.9142926096171,2543637
2024-06-06,891.7005849351708,913.8697312079047,891.7005849351708,912.7696387904027,3127848
2024-06-07,920.976293200888,935.0649188976752,919.9929515872719,927.5289352424736,2785878
2024-06-10,922.6170067935152,931.4735440839157,908.831698933877,920.1526215088963,2215878
2024-06-11,920.3468768850312,955.7046296588298,916.109879991157,935.9072548249934,2852132
2024-06-12,933.6472528689993,933.6472528689993,913.7259440435812,923.0194644287535,2632030
2024-06-13,923.4463497163244,935.2453552489633,886.4702242100402,910.8577897295017,2589399
2024-06-14,913.0888408852151,943.7998440282985,913.0888408852151,933.360862490998,3377717
2024-06-17,937.0128598440192,937.0128598440192,909.0953924931254,919.2917371096308,2725590
2024-06-18,914.882892657565,914.882892657565,906.0311705786453,908.4065887921062,2493733
2024-06-19,907.1259769783873,909.6750333080798,898.0567855371675,903.8659094226236,2005496
2024-06-20,907.4054498288931,925.6287318552447,899.9302958349533,912.779513845099,2345281
2024-06-21,912.2212301997124,935.7594099560359,899.2485593899261,917.503984672981,2016217
2024-06-24,920.5835982029354,945.3048737146171,916.2781963424097,930.7915350285134,2668281
2024-06-25,932.100683146668,946.4189329970649,932.100683146668,941.1730722546007,2435732
2024-06-26,930.8137958251028,965.9688566033628,930.8137958251028,962.9591787206338,3270089
2024-06-27,967.7818231465922,967.7818231465922,942.4204590970643,951.6077583106943,2489957
2024-06-28,953.8322598247822,953.8322598247822,947.6786595154313,948.8286361009035,1857879
2024-07-01,943.9581865269564,943.9581865269564,940.9436881503149,942.22837889851,2144846
2024-07-02,935.2531112516803,963.1017780816719,935.2531112516803,952.5162683523206,2419302
2024-07-03,961.4366789012105,961.4366789012105,918.375923790576,936.6253561542121,2841305
2024-07-04,943.7213973837929,949.9527974133341,931.8767753289642,940.9147863711491,1974234
2024-07-05,943.4651352843463,955.9821014312713,935.5362505931204,945.7591760121959,2014294
2024-07-08,940.5505532295999,957.1413779346957,925.9268721074716,941.5341250210837,1967736
2024-07-09,940.233081084271,940.233081084271,868.2075229824018,890.362022058813,5604885
2024-07-10,887.974067120794,887.974067120794,875.6324390674781,878.678319741878,2585559
2024-07-11,877.7015054722968,914.8997316244457,877.7015054722968,905.3363602626642,3765634
2024-07-12,906.870531760795,911.8683239605269,906.870531760795,911.7010609924902,2146621
2024-07-15,913.317506706171,913.317506706171,885.8485929462404,893.7863406762764,3055096
2024-07-16,895.7388669510729,895.7388669510729,880.3253156983673,881.8639199755224,2601105
2024-07-17,872.4706989672244,872.4706989672244,867.2256509840522,867.3681668860207,2823645
