date,open,high,low,close,volume
2024-03-26,3472.1638212321645,3579.195228394306,3323.330554285223,3451.2628913397643,425659
2024-03-27,3386.0089691629983,3444.6192453334193,3386.0089691629983,3440.77757051322,362170
2024-03-28,3420.748704893485,3710.5168574504464,3420.748704893485,3647.8179749906226,828223
2024-03-29,3670.943495517089,3675.0666611799816,3637.422323643968,3656.244492411975,355982
2024-04-01,3656.146341366455,3945.346158693515,3637.11720963384,3791.2316841636775,641619
2024-04-02,3794.946966742722,3866.1713549394085,3794.946966742722,3834.978575252789,433103
2024-04-03,3854.24510359013,3854.24510359013,3793.9634428570157,3816.2256885789666,377814
2024-04-04,3810.7941838326024,3913.354314328975,3599.4473429626546,3756.4008286458147,469517
2024-04-05,3777.412846785941,3777.412846785941,3712.8046701981334,3723.936625764104,409602
2024-04-08,3735.7257980305803,3883.906827526122,3650.4571109536128,3767.181969239867,433717
2024-04-09,3797.9182456468197,3797.9182456468197,3561.2156200584586,3631.8749145967486,644344
2024-04-10,3628.662482235914,3754.4291495238967,3443.3120401295996,3598.8705948267484,413380
2024-04-11,3582.251501340119,3768.566643041606,3582.251501340119,3747.149964101629,676295
2024-04-12,3747.2589914007594,3849.456286727037,3747.2589914007594,3823.090922411916,505387
2024-04-15,3871.434899265187,3872.3699256140835,3825.850942147306,3849.110433880695,393640
2024-04-16,3836.782500614916,3944.6593863829053,3687.0248751904555,3815.8421307866806,409609
2024-04-17,3857.9852471065133,3857.9852471065133,3675.012711834744,3727.036802961923,534704
2024-04-18,3767.797973580425,3997.481490252517,3767.797973580425,3940.120592085629,804379
2024-04-19,3943.058233478101,4130.159855612799,3881.7872008455784,4005.9735282291886,476035
2024-04-22,3978.7679288467702,3978.7679288467702,3885.4837169976313,3894.1687752858306,574743
2024-04-23,3891.5525037891834,3891.5525037891834,3804.6193705130613,3804.7124118531096,532112
2024-04-24,3801.37492666973,3803.307655428765,3696.8966484589096,3750.1021519438373,458214
2024-04-25,3772.3287691663513,3900.857325027515,3503.7101682578264,3702.2837466426704,444549
2024-04-26,3721.851064821414,3850.3742975146365,3687.5107141995945,3768.9425058571155,486716
2024-04-29,3731.755150770694,3952.9873725803564,3731.755150770694,3902.315600746029,629177
2024-04-30,3868.815583027015,3918.9300700205804,3866.523821425911,3892.7269457232455,357268
2024-05-01,3872.537112881301,4054.6228369706473,3872.537112881301,4026.4337810545135,620725
2024-05-02,3978.172261080786,3978.172261080786,3787.5197519895937,3877.8364208311345,652972
2024-05-03,3888.4304943208595,3987.2077146644374,3888.4304943208595,3943.2698414663787,477362
2024-05-06,4012.298892922915,4219.622977388638,3836.4446496722053,4028.033813530422,515521
