date,open,high,low,close,volume
2024-03-26,1485.8176722455403,1493.4052917400747,1476.9467026075558,1485.1759971738152,987178
2024-03-27,1494.6930722480308,1494.6930722480308,1435.6607825144613,1452.4808943090131,1271356
2024-03-28,1459.5769787000197,1459.5769787000197,1416.5355646780115,1428.7397471227564,1126113
2024-03-29,1431.6985333685143,1454.152978385688,1431.6985333685143,1453.7520961910238,1148096
2024-04-01,1451.0170042270472,1485.5558216587945,1451.0170042270472,1468.327305484102,962667
2024-04-02,1465.730776891056,1470.7776448691773,1465.730776891056,1468.8603482524436,721103
2024-04-03,1465.0919275234548,1472.7995412962644,1447.760911894564,1460.2802265954142,859199
2024-04-04,1446.4705727531825,1456.3784753871696,1386.3837359520728,1421.381105669621,1390444
2024-04-05,1403.4836890607291,1470.3197786273754,1403.4836890607291,1456.6719675149402,1328275
2024-04-08,1451.2095687077303,1461.4776400267028,1426.3028841703817,1443.8902620985423,933451
2024-04-09,1443.6259547757509,1483.5203810356184,1443.6259547757509,1466.7372866306555,1106489
2024-04-10,1463.2612738033033,1463.2612738033033,1441.6574163206585,1444.6262177963704,1093684
2024-04-11,1454.963081274023,1454.963081274023,1403.7614091884852,1413.8133818388928,1253761
2024-04-12,1420.164193084283,1428.5733099068527,1384.4477632820513,1406.510536594452,842118
2024-04-15,1418.1142156850258,1418.1142156850258,1371.2643525727497,1385.1772652432155,1096044
2024-04-16,1372.5426830831705,1453.845098209113,1372.5426830831705,1429.3590174607825,1500977
2024-04-17,1430.4315218683219,1430.4315218683219,1393.07176820893,1408.3003483026978,1084958
2024-04-18,1418.4249913320912,1453.999048329904,1398.7528545951484,1426.3759514625262,1032460
2024-04-19,1437.4058529364588,1437.4058529364588,1379.8841570907969,1402.5676481853407,1134959
2024-04-22,1397.2402632108426,1397.2402632108426,1369.7855703460586,1380.907845704669,1103073
2024-04-23,1370.9220667881414,1415.236734321439,1370.9220667881414,1399.4625251496798,1047380
2024-04-24,1405.3829560051852,1414.1012385882402,1354.3413655239967,1384.2213020561185,987156
2024-04-25,1391.259975456332,1438.8734520161352,1391.259975456332,1420.377039164358,1359919
2024-04-26,1425.9891186111624,1425.9891186111624,1387.316013824912,1394.2339955381112,1178805
2024-04-29,1398.4201996058116,1398.4201996058116,1355.3049209997148,1359.766324487523,1341014
2024-04-30,1357.168611225371,1407.7678450124645,1337.0375300233623,1372.4026875179134,944427
2024-05-01,1380.7258781936016,1380.7258781936016,1342.6006200237762,1355.4869607502615,1023636
2024-05-02,1354.3711194384564,1435.7207442824433,1354.3711194384564,1404.9530394519682,1612677
2024-05-03,1394.228775466933,1498.4663406366958,1394.228775466933,1471.185880375263,1869539
2024-05-06,1482.928417705522,1482.928417705522,1383.85190542285,1424.291019918176,1526021
2024-05-07,1419.3077500179343,1499.539891985805,1419.3077500179343,1477.4013745011189,1631962
2024-05-08,1470.112802526592,1470.319606859861,1470.112802526592,1470.232589581352,834212
2024-05-09,1482.0288953831696,1493.217398537413,1482.0288953831696,1491.7014923943434,1076270
2024-05-10,1490.2314468484885,1490.2314468484885,1449.9045191703774,1469.7148858551432,1085120
2024-05-13,1484.5520770043659,1484.5520770043659,1462.1129259986794,1465.1432342866512,790269
