date,open,high,low,close,volume
2024-03-26,1333.8031151477417,1359.6166637052554,1287.068473780427,1323.3425687428412,1733590
2024-03-27,1320.6799978855393,1343.7439842875795,1295.835916972056,1319.789950629818,1551662
2024-03-28,1298.9275239267527,1360.0406538297536,1298.9275239267527,1340.6981146063154,2170162
2024-03-29,1348.9554283274035,1368.3761676276445,1302.6548136814745,1335.5154906545595,1607908
2024-04-01,1332.0420098010586,1364.3949977778923,1325.3706018530763,1344.8827998154843,1755840
2024-04-02,1345.7143592589134,1402.202690001355,1343.2366232241209,1372.719656612738,2396549
2024-04-03,1384.4211272344241,1434.7003820077268,1384.4211272344241,1425.595706896178,3218173
2024-04-04,1421.1501416698047,1478.2679069843575,1407.8787107422318,1443.0733088632946,2002477
2024-04-05,1443.5431003644067,1487.13091534673,1435.2649613265442,1461.197938336637,2016538
2024-04-08,1463.3904321574307,1517.017703015353,1450.0793713811174,1483.5485371982352,2144644
2024-04-09,1476.14066225629,1476.14066225629,1453.7109537205595,1462.2243134118255,2111313
2024-04-10,1460.5251023361795,1493.8916407021673,1450.7904797289607,1472.3410602155639,1751349
2024-04-11,1493.0930052240142,1520.0795402317924,1480.7170585463539,1500.3982993890731,2320118
2024-04-12,1512.7351508321426,1564.7078443022178,1512.7351508321426,1560.900161305629,3300590
2024-04-15,1556.1947528504893,1556.1947528504893,1548.1711698768886,1550.5789675794404,1738978
2024-04-16,1558.014544698363,1558.014544698363,1490.9155918038148,1515.6103481113485,2506824
2024-04-17,1530.8712039397803,1551.5235454773353,1480.5871641235326,1516.0553548004339,1437993
2024-04-18,1513.5997124396024,1513.5997124396024,1492.4742883851875,1500.8981799701057,1901026
2024-04-19,1487.5979236913222,1528.0380553302023,1487.5979236913222,1523.417274225325,2130974
2024-04-22,1524.2950377154625,1524.2950377154625,1492.4558834971479,1498.903689908721,2194096
2024-04-23,1500.0538313322693,1512.0857938645574,1456.4925508063027,1484.28917233543,1889154
2024-04-24,1499.892761157632,1542.5259396097713,1499.892761157632,1537.751089545827,3103735
2024-04-25,1538.3028520972196,1590.1681599486903,1538.3028520972196,1583.056290125208,2802371
2024-04-26,1592.7594816240087,1602.7988789846686,1551.2530600976079,1577.0259695411382,1605224
2024-04-29,1592.9162916938142,1592.9162916938142,1510.0764317402495,1538.1500025014484,2608892
2024-04-30,1537.8618124191673,1542.4184963704563,1511.109204325592,1526.763850348024,1776751
2024-05-01,1524.799243567632,1528.2901170342598,1511.616121982105,1519.9531195081825,1636284
2024-05-02,1522.766937878205,1522.766937878205,1425.0386722668377,1465.9636196680053,3140840
2024-05-03,1484.6644217548858,1518.789975174202,1424.6732802584033,1471.7316277163027,1610462
2024-05-06,1472.5016982661884,1517.2676260014832,1443.27379724611,1480.2707116237966,1698678
2024-05-07,1494.0036775168435,1494.0036775168435,1403.8045693759177,1437.3715055664893,2820056
2024-05-08,1426.0579130767085,1439.9335508739896,1408.4230175768687,1424.1782842254293,1861770
2024-05-09,1418.5887618773634,1490.030941273207,1418.5887618773634,1479.9124867288142,3246280
2024-05-10,1470.1928831909572,1519.1321470421728,1470.1928831909572,1496.0599826554655,1939188
2024-05-13,1497.4100057172748,1522.3478314000395,1435.8436754980034,1479.0957534490215,1965392
2024-05-14,1469.6731459652244,1505.33661413264,1469.6731459652244,1487.5070939991283,1693238
2024-05-15,1484.2176595993417,1523.3822625298656,1484.2176595993417,1517.6332951861957,2375824
2024-05-16,1524.796741282035,1610.4368162684434,1524.796741282035,1572.3154199993216,3104315
2024-05-17,1564.5890289198446,1564.5890289198446,1524.7140999903297,1536.0855179619202,2530646
2024-05-20,1542.4901843226417,1641.525948843994,1542.4901843226417,1610.490234947935,3669385
2024-05-21,1615.8426497837559,1705.2388028254234,1615.8426497837559,1677.7922271858015,3367429
2024-05-22,1671.7371289722607,1688.3662816718368,1613.7987837678031,1651.08253271982,2185816
2024-05-23,1662.136562050558,1666.2639167979855,1549.169899043221,1607.7169079206033,2687484
2024-05-24,1619.4708371685458,1630.3443668201992,1557.0888395369298,1593.7166031785646,1839233
2024-05-27,1586.9859662788544,1692.4651035268262,1571.1106678984224,1631.7878857126243,2544673
2024-05-28,1661.5993709999075,1661.5993709999075,1636.7549095043203,1644.1343399771683,1781863
2024-05-29,1656.7672976851434,1656.7672976851434,1622.7581534036676,1631.524849547131,1789515
2024-05-30,1641.2723480667132,1658.719336204468,1571.1419112796377,1614.9306237420528,1909332
2024-05-31,1618.6160447240352,1618.6160447240352,1571.95266462147,1575.065834768344,2610532
2024-06-03,1577.67117783414,1577.67117783414,1555.6572232598787,1557.550205299803,1954892
2024-06-04,1571.3222649863987,1571.3222649863987,1492.055968150948,1523.1847120520938,2483123
2024-06-05,1510.5438050578084,1553.2881629577903,1510.5438050578084,1538.7847809483087,1907746
2024-06-06,1531.0370599511066,1531.0370599511066,1448.9987785007027,1487.0855082526348,3046289
2024-06-07,1488.4047944965685,1536.7522649552686,1488.4047944965685,1525.959890916086,2649007
2024-06-10,1525.3692763759077,1577.9313792134242,1525.3692763759077,1563.4448987382268,2576026
2024-06-11,1582.3508472756284,1680.9041925028373,1529.1938642395908,1605.049028371214,2670709
2024-06-12,1587.860706240959,1587.860706240959,1541.382071138572,1564.5246763598,2637936
2024-06-13,1571.190370423387,1582.6871241656056,1495.52695574344,1539.1070399545229,2201577
2024-06-14,1536.6572954238875,1596.1222464840557,1536.6572954238875,1590.5822856642396,2985668
2024-06-17,1576.291127715548,1593.089684258024,1566.5735875331304,1579.8316358955772,1745984
2024-06-18,1585.7748483493908,1591.2942280100133,1540.2413563870566,1565.7677921985348,1848521
2024-06-19,1551.3972985088244,1552.2129687437646,1458.1115422777175,1505.162255510741,3297909
2024-06-20,1514.1212923326252,1514.1212923326252,1488.638526065731,1496.7382907056879,1690472
2024-06-21,1501.3120480510815,1518.4739578962276,1464.7270898473762,1491.600523871802,1587281
2024-06-24,1482.480536222715,1545.5482948459123,1482.480536222715,1514.1906538013911,2137575
2024-06-25,1517.9910710013185,1557.9460679547335,1517.9910710013185,1554.6788351932537,2676655
2024-06-26,1569.2429397569276,1629.9868195560837,1546.3534123839797,1588.1701159700317,2435779
2024-06-27,1572.2597837186495,1628.5903268622371,1572.2597837186495,1619.091094993756,2339369
2024-06-28,1628.2474271952894,1702.0777446458792,1628.2474271952894,1679.972709220245,3176247
2024-07-01,1670.575931952685,1762.1156822196517,1670.575931952685,1738.5849773938596,3051946
2024-07-02,1736.1848986293753,1788.735372200071,1708.1310816295716,1748.4332269148213,1692186
2024-07-03,1748.2304768454262,1868.715539949733,1748.2304768454262,1849.3930539273013,4088822
2024-07-04,1854.953800202127,1927.9125363036387,1851.5425035023873,1889.727519903013,2448199
2024-07-05,1889.5949616641435,1905.7707157226853,1889.5949616641435,1900.2330755128735,1687219
2024-07-08,1894.978692899696,1997.5891253839006,1894.978692899696,1989.2341227826394,3596845
2024-07-09,1989.4283945468062,1989.4283945468062,1872.4100129708752,1897.2141064394793,3672320
2024-07-10,1925.369877586489,1966.1339386479353,1865.9148238823823,1916.0243812651588,1892376
2024-07-11,1917.8344380692358,1951.1809948421612,1917.8344380692358,1948.7843726784936,2228810
