date,open,high,low,close,volume
2024-03-26,934.0510161781231,941.2600248136041,928.3672398594568,934.8136323365305,1433336
2024-03-27,941.5984432734608,941.5984432734608,898.6736686274194,907.5755754389853,2036595
2024-03-28,909.3992482048998,928.8840647554929,908.1529165978416,918.5184906766673,1314110
2024-03-29,914.3297351665391,933.6490348776335,903.5168092261924,918.582922051913,824580
2024-04-01,920.0144710441099,920.0144710441099,906.6635328617542,907.115785409967,1337811
2024-04-02,906.892147561641,911.432874765229,899.8268300581847,905.6298524117069,889054
2024-04-03,909.256780936432,909.256780936432,887.0373522002182,887.9801427154438,1630303
2024-04-04,884.2099890663743,901.8422075416809,882.1340021450295,891.9881048433551,1006721
2024-04-05,894.6680967712493,908.9664508797266,881.9284812903736,895.4474660850501,980728
2024-04-08,896.7451516816141,925.5365278186282,896.7451516816141,918.7302463289353,1876308
2024-04-09,920.7523008971734,926.7501618792422,916.6480633353539,921.699112607298,954250
2024-04-10,924.0775368494493,931.4873832861398,924.0775368494493,930.6393601727074,1218292
2024-04-11,926.9226163936872,940.3417715056551,926.9226163936872,936.9198677145132,1098033
2024-04-12,933.9285334728319,942.1250929263477,931.9689149267971,937.0470039265724,827273
2024-04-15,936.5784627107696,936.5784627107696,924.2255588068757,928.3468303372385,1204941
2024-04-16,927.2226738921513,942.7015804134229,923.2035720897567,932.9525762515898,1025027
2024-04-17,937.0632195677606,940.6025839331294,933.9161130803973,937.2593485067633,1010922
2024-04-18,944.9808292007388,944.9808292007388,920.8834193935721,926.7258025206372,1286053
2024-04-19,928.2471879170081,929.6036125663879,910.9967085297158,920.3001605480518,1107562
2024-04-22,921.6375255866445,933.1420573225976,903.7052621988657,918.4236597607317,905557
2024-04-23,916.018639613508,945.8208869900732,915.1574102798522,930.4891486349627,1357924
2024-04-24,933.2699938562196,941.1784689369222,933.2326475707898,937.205558253856,1117191
2024-04-25,940.9820097106018,945.4388151136078,910.8536113108516,928.1462132122297,1220771
2024-04-26,921.908845384565,930.4660135906406,921.6104731244118,926.0382433575262,915115
2024-04-29,925.051363236592,925.051363236592,882.3352897439897,897.8057505053828,2093763
2024-04-30,890.2779194246632,890.9658020020388,879.3946409389594,885.1802214704991,1403563
2024-05-01,889.0675546134215,889.0675546134215,882.6884947550293,884.0011059489948,876463
2024-05-02,882.6986268030347,885.341722916037,882.6986268030347,884.1742956368602,829747
2024-05-03,883.7398773577645,897.0152419927297,883.1075171591378,890.0613795759338,1094347
2024-05-06,887.8128601009766,887.8128601009766,880.0201232916129,880.4895072322136,1265926
2024-05-07,878.5405022378765,889.0122020283544,878.5405022378765,887.3187596497572,1139132
2024-05-08,890.7754231620444,895.8256811982,890.7754231620444,893.5448028614892,1108972
2024-05-09,894.179918468075,894.179918468075,868.71704516288,875.0519717139981,1680916
2024-05-10,869.6542032552377,899.2427793638306,869.6542032552377,898.9433341758504,1928392
2024-05-13,898.3996338206961,917.1681485400162,898.3996338206961,915.9422442859177,1591356
2024-05-14,919.7650321035705,919.7650321035705,893.5308943414578,894.6872345688673,1786337
2024-05-15,891.9431569678544,907.025471605551,872.9514904526817,889.9884810291164,1038039
2024-05-16,889.7548291266027,907.3774765858506,884.5376358389497,895.9575562124002,1096332
2024-05-17,899.7680339705787,899.7680339705787,883.1487903784724,887.1251709286229,1228725
2024-05-20,887.3494599582607,888.7517904457574,882.9836449312141,885.8677176884858,879976
2024-05-21,880.0705151838066,880.0705151838066,856.8176368748371,865.886996148577,1758979
2024-05-22,867.3094239391661,867.3094239391661,821.5546493532678,826.8020764321708,2719374
2024-05-23,827.4737396697141,859.527747027776,827.4737396697141,853.4373190306027,2124369
