date,open,high,low,close,volume
2024-03-26,1891.7906035532915,1910.2540123922672,1885.5018157854192,1897.8779140888432,552855
2024-03-27,1877.0219961308217,1887.9697005705818,1877.0219961308217,1886.3601134294522,495925
2024-03-28,1879.0167690685403,1961.7900837548827,1879.0167690685403,1935.8295972582855,829675
2024-03-29,1937.2914484123787,1937.2914484123787,1916.1660291856774,1916.6784932953385,560906
2024-04-01,1925.1304464265045,1925.1304464265045,1862.801991880464,1886.8740110163737,657493
2024-04-02,1885.2197493208141,1885.2197493208141,1808.0252016565414,1843.795408904066,782620
2024-04-03,1836.2440889612367,1931.609990726957,1831.1002019681814,1881.3550963475693,733244
2024-04-04,1884.1482998581605,1924.0403422998413,1864.1097698186397,1894.0750560592405,506899
2024-04-05,1892.544622277315,1900.598209932747,1887.1992041943638,1893.8987070635555,394885
2024-04-08,1889.8462646858247,1889.8462646858247,1819.945462646812,1848.6941833034132,800532
2024-04-09,1852.2140951879,1892.332327427361,1844.945572511922,1868.6389499696415,574198
2024-04-10,1858.5500665368731,1895.2593053857106,1839.395434413721,1867.327369899716,405151
2024-04-11,1854.2365816114268,1878.7686541954201,1848.1039150771178,1863.436284636269,428477
2024-04-12,1858.372053379314,1924.2207515998955,1815.9382307498074,1870.0794911748515,453302
2024-04-15,1868.6006761582319,1900.6351893264348,1825.759045683677,1863.1971175050558,455466
2024-04-16,1873.5352943727128,1875.6601236283434,1864.2824875326157,1869.9713055804796,454491
2024-04-17,1855.3269850695153,1900.7053492771522,1831.9853987391846,1866.3453740081684,426032
2024-04-18,1860.866887365341,1880.680633082216,1788.731881062074,1834.706257072145,681523
2024-04-19,1826.9926007391964,1892.2770756092004,1826.9926007391964,1874.760747122862,757357
2024-04-22,1876.8914636808101,1967.6080566050841,1825.656291630271,1896.6321741176776,588828
2024-04-23,1891.1287444399336,1897.2167284480015,1891.1287444399336,1896.1850570122474,397290
2024-04-24,1892.907068901979,1910.8566581591322,1892.3036028213075,1901.58013049022,441208
2024-04-25,1909.0524891469638,1909.0524891469638,1882.2746965666188,1885.7896015936942,533874
2024-04-26,1877.8241706525307,1936.5943236398355,1877.8241706525307,1929.165629360645,776646
2024-04-29,1929.9685235860768,1929.9685235860768,1824.3853009082534,1832.9758269984732,1255467
2024-04-30,1838.710293243537,1838.710293243537,1823.9896792428974,1825.976805041849,457803
2024-05-01,1833.017030822043,1878.799899550419,1833.017030822043,1876.0058282860105,848942
2024-05-02,1886.2961856374677,1886.2961856374677,1819.607613369517,1848.8207720547161,639367
2024-05-03,1853.6141460918693,1853.6141460918693,1818.4615763946276,1826.9936187043766,593506
2024-05-06,1820.7775870959256,1846.8819821915029,1811.7911661123346,1829.3365741519187,414918
2024-05-07,1842.156091704073,1896.8763873848195,1842.156091704073,1885.6182702124581,904105
2024-05-08,1885.29239816885,1905.5764574499917,1880.9983110385078,1893.2873842442498,461734
2024-05-09,1884.1364114135376,1892.503407520665,1824.2639596977424,1858.3836836092037,706972
2024-05-10,1845.82836305968,1906.0418929681869,1845.82836305968,1900.429508227579,770440
2024-05-13,1905.6794596858572,1985.5420681815697,1905.6794596858572,1952.6128623306154,849930
2024-05-14,1943.0594958786492,1996.7728414046312,1928.8374744191112,1962.8051579118712,481074
2024-05-15,1964.6363820309355,2024.4496336717834,1964.6363820309355,2023.1807316212319,904001
2024-05-16,2015.980624508099,2027.3643500137837,2008.3315663820028,2017.8479581978931,437805
2024-05-17,2016.1177560462731,2048.222450833232,1984.6203456639619,2016.421398248597,405237
2024-05-20,2013.5695847871707,2013.5695847871707,1898.3037194851272,1915.6983662256848,1257073
2024-05-21,1912.9067196414278,2074.1040934246635,1912.9067196414278,2009.6077702910475,1200018
2024-05-22,2011.4128420831987,2047.3932409406768,2003.3023273688736,2025.3477841547751,524827
2024-05-23,2022.5947631696167,2076.8027347824004,1958.392951046009,2017.5978429142046,457940
2024-05-24,2019.7791934283655,2057.4278508625325,2019.7791934283655,2049.111461950376,654567
2024-05-27,2038.3265437227813,2091.4575941405333,2038.3265437227813,2072.655100452595,585886
2024-05-28,2081.864220548322,2081.864220548322,2031.8088204305905,2047.3153628594694,600668
2024-05-29,2049.974899231796,2105.5990006756992,2049.974899231796,2088.4082902999894,728300
2024-05-30,2078.5651754444134,2089.3376993661836,2067.323356409392,2078.330527887788,474854
2024-05-31,2078.34384523227,2140.7389483383276,2078.34384523227,2118.5961627742586,716769
2024-06-03,2106.056744975712,2110.910510094349,2093.7092015809776,2102.3098558376632,523397
2024-06-04,2112.5320529456817,2127.123244315894,2112.5320529456817,2124.9501685176288,573876
2024-06-05,2142.5646985860794,2142.5646985860794,2102.3173569880255,2111.6022370908813,499533
2024-06-06,2109.866172965554,2231.249895545291,2109.866172965554,2219.2148262021815,1231187
2024-06-07,2219.47391062794,2304.7824896867787,2219.47391062794,2281.1208797765294,857094
2024-06-10,2275.316480160527,2387.981179503571,2275.316480160527,2341.0797504858733,830660
2024-06-11,2339.3273004461194,2416.1470888426065,2227.8538607056616,2322.000474774134,531254
2024-06-12,2317.456978072852,2317.456978072852,2248.706753079062,2254.879965847747,887753
2024-06-13,2257.1070161628218,2257.1070161628218,2231.9575831073375,2242.940589052493,482806
2024-06-14,2234.9790440953243,2252.5644129904767,2234.9790440953243,2246.460353587867,419747
